trip_id,pickup_datetime,passenger_count,trip_distance,fare_amount,payment_type,dropoff_datetime
TRIP105535,2022-01-03 15:56:00,1,0.55,14.56,Card,2022-01-03 16:51:00
TRIP105536,2022-01-14 03:49:00,4,10.55,23.62,Card,2022-01-14 04:31:00
TRIP105537,2022-01-24 09:33:00,2,0.09,15.49,Card,2022-01-24 09:45:00
TRIP105538,2022-01-14 04:57:00,1,2.77,21.73,Cash,2022-01-14 05:07:00
TRIP105539,2022-01-10 22:34:00,1,1.01,27.54,Card,2022-01-10 22:41:00
TRIP105540,2022-01-22 20:01:00,2,1.45,19.6,Cash,2022-01-22 20:14:00
TRIP105541,2022-01-28 19:43:00,1,0.75,35.27,Card,2022-01-28 20:22:00
TRIP105542,2022-01-04 16:03:00,2,4.62,33.86,Card,2022-01-04 16:43:00
TRIP105543,2022-01-14 10:53:00,1,1.17,44.64,Cash,2022-01-14 11:44:00
TRIP105544,2022-01-15 10:43:00,2,6.48,27.05,Card,2022-01-15 11:14:00
TRIP105545,2022-01-30 13:40:00,2,0.2,40.23,Card,2022-01-30 14:34:00
TRIP105546,2022-01-16 11:05:00,1,9.2,15.66,Card,2022-01-16 11:41:00
TRIP105547,2022-01-03 10:24:00,1,2.27,42.09,Cash,2022-01-03 11:21:00
TRIP105548,2022-01-15 09:12:00,2,4.41,27.09,Card,2022-01-15 09:52:00
TRIP105549,2022-01-11 14:53:00,1,1.76,43.41,Card,2022-01-11 15:31:00
TRIP105550,2022-01-24 03:09:00,2,1.97,26.17,Card,2022-01-24 03:49:00
TRIP105551,2022-01-11 00:39:00,2,5.02,9.12,Card,2022-01-11 01:30:00
TRIP105552,2022-01-10 18:11:00,1,8.27,19.59,Cash,2022-01-10 18:22:00
TRIP105553,2022-01-03 07:31:00,3,2.05,22.88,Card,2022-01-03 08:11:00
TRIP105554,2022-01-20 23:35:00,5,4.0,11.53,Cash,2022-01-20 23:42:00
TRIP105555,2022-01-03 07:50:00,1,2.79,18.31,Card,2022-01-03 08:13:00
TRIP105556,2022-01-07 14:54:00,3,0.02,22.99,Card,2022-01-07 15:09:00
TRIP105557,2022-01-20 04:27:00,6,4.27,33.02,Card,2022-01-20 05:08:00
TRIP105558,2022-01-08 12:04:00,2,3.14,48.0,Card,2022-01-08 12:49:00
TRIP105559,2022-01-08 16:59:00,1,2.03,13.91,Cash,2022-01-08 17:04:00
TRIP105560,2022-01-27 10:09:00,1,0.05,17.26,Card,2022-01-27 10:24:00
TRIP105561,2022-01-10 00:33:00,6,6.76,26.55,Cash,2022-01-10 00:43:00
TRIP105562,2022-01-26 05:35:00,2,1.53,47.41,Card,2022-01-26 06:20:00
TRIP105563,2022-01-29 23:58:00,1,2.96,20.13,Card,2022-01-30 00:41:00
TRIP105564,2022-01-25 07:59:00,1,3.99,26.35,Card,2022-01-25 08:22:00
TRIP105565,2022-01-25 14:50:00,1,1.57,18.51,No Charge,2022-01-25 15:21:00
TRIP105566,2022-01-10 18:09:00,2,0.12,35.23,Card,2022-01-10 18:29:00
TRIP105567,2022-01-06 07:08:00,3,0.6,47.6,Cash,2022-01-06 07:53:00
TRIP105568,2022-01-30 22:33:00,1,6.95,21.95,Card,2022-01-30 23:30:00
TRIP105569,2022-01-24 22:46:00,2,11.58,35.29,Card,2022-01-24 23:01:00
TRIP105570,2022-01-17 10:25:00,3,8.54,4.22,Card,2022-01-17 10:30:00
TRIP105571,2022-01-30 20:39:00,2,4.11,12.31,No Charge,2022-01-30 21:29:00
TRIP105572,2022-01-12 17:49:00,1,2.69,14.26,Card,2022-01-12 18:06:00
TRIP105573,2022-01-26 21:04:00,2,2.22,48.42,Cash,2022-01-26 21:46:00
TRIP105574,2022-01-21 13:32:00,5,9.17,25.33,Card,2022-01-21 14:03:00
TRIP105575,2022-01-19 15:39:00,2,2.03,5.73,Card,2022-01-19 15:44:00
TRIP105576,2022-01-12 16:27:00,3,1.53,5.02,Cash,2022-01-12 16:40:00
TRIP105577,2022-01-24 01:39:00,1,3.7,42.86,Dispute,2022-01-24 01:44:00
TRIP105578,2022-01-01 17:04:00,1,0.65,17.93,Cash,2022-01-01 17:52:00
TRIP105579,2022-01-07 15:21:00,2,1.03,5.55,Card,2022-01-07 15:33:00
TRIP105580,2022-01-25 23:13:00,1,6.08,15.4,Cash,2022-01-25 23:27:00
TRIP105581,2022-01-11 22:00:00,1,1.12,43.89,Dispute,2022-01-11 22:24:00
TRIP105582,2022-01-16 11:35:00,3,0.43,8.37,Dispute,2022-01-16 12:19:00
TRIP105583,2022-01-26 17:58:00,3,0.78,41.62,Cash,2022-01-26 18:11:00
TRIP105584,2022-01-23 18:49:00,2,5.31,47.73,Dispute,2022-01-23 19:03:00
TRIP105585,2022-01-25 05:57:00,2,3.48,37.73,Card,2022-01-25 06:48:00
TRIP105586,2022-01-28 14:35:00,3,0.46,43.78,Card,2022-01-28 15:23:00
TRIP105587,2022-01-12 09:45:00,1,1.22,47.97,Card,2022-01-12 10:40:00
TRIP105588,2022-01-23 12:33:00,1,1.42,18.98,Card,2022-01-23 13:11:00
TRIP105589,2022-01-02 03:56:00,1,0.11,34.5,Cash,2022-01-02 04:51:00
TRIP105590,2022-01-04 12:27:00,1,0.17,31.85,Card,2022-01-04 12:54:00
TRIP105591,2022-01-02 03:54:00,2,0.59,35.94,Cash,2022-01-02 04:16:00
TRIP105592,2022-01-15 11:27:00,1,1.2,49.98,Card,2022-01-15 12:04:00
TRIP105593,2022-01-04 10:45:00,2,2.64,44.26,Card,2022-01-04 11:02:00
TRIP105594,2022-01-12 08:23:00,2,0.54,18.12,Card,2022-01-12 08:30:00
TRIP105595,2022-01-16 04:33:00,1,1.43,21.11,Dispute,2022-01-16 04:58:00
TRIP105596,2022-01-10 21:10:00,1,0.5,32.95,Cash,2022-01-10 22:05:00
TRIP105597,2022-01-09 14:36:00,4,0.88,25.86,Card,2022-01-09 14:44:00
TRIP105598,2022-01-19 11:44:00,1,3.15,13.37,Cash,2022-01-19 12:38:00
TRIP105599,2022-01-18 18:03:00,4,3.57,6.56,Cash,2022-01-18 18:30:00
TRIP105600,2022-01-09 11:12:00,1,1.45,5.07,Cash,2022-01-09 11:42:00
TRIP105601,2022-01-27 02:54:00,1,0.34,21.28,Cash,2022-01-27 03:07:00
TRIP105602,2022-01-29 12:24:00,2,2.49,19.38,Card,2022-01-29 13:10:00
TRIP105603,2022-01-13 09:51:00,1,1.76,23.85,Card,2022-01-13 10:10:00
TRIP105604,2022-01-08 16:19:00,3,0.44,19.34,Card,2022-01-08 16:45:00
TRIP105605,2022-01-30 03:13:00,5,0.67,35.68,No Charge,2022-01-30 03:52:00
TRIP105606,2022-01-06 04:20:00,1,4.28,18.23,Cash,2022-01-06 04:48:00
TRIP105607,2022-01-09 23:30:00,2,4.9,29.98,Cash,2022-01-09 23:36:00
TRIP105608,2022-01-21 03:52:00,1,0.77,40.24,Card,2022-01-21 04:23:00
TRIP105609,2022-01-11 21:07:00,3,1.52,42.75,Cash,2022-01-11 21:23:00
TRIP105610,2022-01-14 22:54:00,5,2.46,37.01,Cash,2022-01-14 23:01:00
TRIP105611,2022-01-07 13:33:00,3,5.84,41.99,Cash,2022-01-07 13:49:00
TRIP105612,2022-01-11 11:42:00,2,8.2,23.63,Card,2022-01-11 11:51:00
TRIP105613,2022-01-08 07:06:00,1,7.95,49.99,Card,2022-01-08 07:15:00
TRIP105614,2022-01-01 11:23:00,1,6.96,47.6,Dispute,2022-01-01 11:38:00
TRIP105615,2022-01-15 16:50:00,2,0.25,15.3,Card,2022-01-15 17:07:00
TRIP105616,2022-01-06 04:34:00,1,0.09,16.69,Cash,2022-01-06 05:07:00
TRIP105617,2022-01-01 22:50:00,1,3.14,9.23,Dispute,2022-01-01 23:17:00
TRIP105618,2022-01-20 22:10:00,2,2.49,11.48,Cash,2022-01-20 23:09:00
TRIP105619,2022-01-09 18:07:00,1,7.34,6.65,Cash,2022-01-09 18:29:00
TRIP105620,2022-01-23 01:53:00,2,0.87,18.64,Cash,2022-01-23 02:35:00
TRIP105621,2022-01-27 18:54:00,2,2.75,6.85,Card,2022-01-27 19:47:00
TRIP105622,2022-01-09 03:21:00,2,0.33,42.03,Cash,2022-01-09 03:43:00
TRIP105623,2022-01-06 13:54:00,2,2.9,40.25,Card,2022-01-06 14:37:00
TRIP105624,2022-01-07 16:25:00,1,1.83,5.05,Card,2022-01-07 17:08:00
TRIP105625,2022-01-13 23:59:00,3,2.28,49.17,Card,2022-01-14 00:51:00
TRIP105626,2022-01-22 06:19:00,4,2.91,25.03,Card,2022-01-22 06:48:00
TRIP105627,2022-01-30 03:32:00,1,2.26,37.75,Card,2022-01-30 04:19:00
TRIP105628,2022-01-06 03:20:00,1,0.46,40.69,Cash,2022-01-06 04:15:00
TRIP105629,2022-01-23 04:09:00,1,6.34,48.51,Card,2022-01-23 04:31:00
TRIP105630,2022-01-12 04:45:00,1,0.65,43.32,No Charge,2022-01-12 05:21:00
TRIP105631,2022-01-23 00:34:00,1,17.74,33.09,Cash,2022-01-23 01:00:00
TRIP105632,2022-01-22 07:16:00,3,2.76,3.29,Cash,2022-01-22 07:23:00
TRIP105633,2022-01-27 08:48:00,1,4.32,43.45,Card,2022-01-27 09:18:00
TRIP105634,2022-01-01 07:15:00,1,1.02,49.79,Card,2022-01-01 07:27:00
TRIP105635,2022-01-10 00:25:00,6,5.76,4.47,Card,2022-01-10 00:57:00
TRIP105636,2022-01-23 18:19:00,2,2.16,20.78,Card,2022-01-23 19:01:00
TRIP105637,2022-01-17 14:41:00,2,0.85,46.17,Card,2022-01-17 14:51:00
TRIP105638,2022-01-22 21:35:00,1,3.89,35.13,Card,2022-01-22 22:22:00
TRIP105639,2022-01-16 05:03:00,1,5.81,24.14,Card,2022-01-16 06:03:00
TRIP105640,2022-01-21 18:48:00,2,8.08,39.02,Dispute,2022-01-21 19:23:00
TRIP105641,2022-01-22 00:16:00,2,0.26,23.35,Dispute,2022-01-22 00:28:00
TRIP105642,2022-01-24 16:28:00,1,0.94,36.35,Cash,2022-01-24 17:26:00
TRIP105643,2022-01-05 12:07:00,2,5.36,22.63,Card,2022-01-05 12:39:00
TRIP105644,2022-01-11 00:17:00,1,0.56,12.54,Cash,2022-01-11 00:35:00
TRIP105645,2022-01-09 19:27:00,1,1.29,43.3,Card,2022-01-09 19:35:00
TRIP105646,2022-01-14 10:16:00,2,0.22,13.9,Card,2022-01-14 10:36:00
TRIP105647,2022-01-04 13:04:00,2,0.2,8.03,Card,2022-01-04 13:36:00
TRIP105648,2022-01-11 13:29:00,4,0.6,30.43,Cash,2022-01-11 13:54:00
TRIP105649,2022-01-17 22:15:00,1,1.73,45.77,Card,2022-01-17 22:34:00
TRIP105650,2022-01-13 00:19:00,1,0.16,37.83,Card,2022-01-13 00:56:00
TRIP105651,2022-01-28 10:26:00,1,0.52,33.18,Card,2022-01-28 10:57:00
TRIP105652,2022-01-16 01:46:00,2,1.22,24.41,Card,2022-01-16 02:19:00
TRIP105653,2022-01-16 11:18:00,1,4.73,46.72,Card,2022-01-16 11:25:00
TRIP105654,2022-01-11 22:10:00,1,1.68,42.76,Cash,2022-01-11 22:49:00
TRIP105655,2022-01-19 11:53:00,2,1.88,25.01,Card,2022-01-19 12:05:00
TRIP105656,2022-01-10 16:09:00,1,3.16,16.85,Card,2022-01-10 17:06:00
TRIP105657,2022-01-26 17:50:00,6,1.27,47.32,Card,2022-01-26 17:57:00
TRIP105658,2022-01-13 00:26:00,1,3.02,31.8,Cash,2022-01-13 00:34:00
TRIP105659,2022-01-11 22:41:00,2,0.48,3.54,Dispute,2022-01-11 22:59:00
TRIP105660,2022-01-11 00:56:00,1,4.29,42.64,Cash,2022-01-11 01:45:00
TRIP105661,2022-01-05 15:17:00,2,3.36,40.1,Cash,2022-01-05 15:30:00
TRIP105662,2022-01-01 23:23:00,1,11.45,24.43,Cash,2022-01-01 23:28:00
TRIP105663,2022-01-13 05:28:00,1,0.41,30.73,Cash,2022-01-13 06:04:00
TRIP105664,2022-01-01 14:05:00,1,4.58,48.48,Card,2022-01-01 14:12:00
TRIP105665,2022-01-12 01:16:00,2,0.94,29.9,Cash,2022-01-12 01:56:00
TRIP105666,2022-01-08 06:47:00,1,1.06,34.5,Dispute,2022-01-08 07:02:00
TRIP105667,2022-01-25 20:22:00,3,4.15,29.25,Card,2022-01-25 21:12:00
TRIP105668,2022-01-08 21:26:00,4,1.62,37.29,Card,2022-01-08 21:53:00
TRIP105669,2022-01-29 16:10:00,6,7.69,33.94,Card,2022-01-29 16:19:00
TRIP105670,2022-01-10 14:22:00,2,0.21,49.13,Card,2022-01-10 15:14:00
TRIP105671,2022-01-04 23:10:00,2,3.02,24.01,Card,2022-01-04 23:41:00
TRIP105672,2022-01-10 04:01:00,1,0.96,16.95,Card,2022-01-10 05:01:00
TRIP105673,2022-01-04 15:12:00,1,4.09,3.2,Card,2022-01-04 15:37:00
TRIP105674,2022-01-16 01:06:00,6,0.89,29.09,No Charge,2022-01-16 01:48:00
TRIP105675,2022-01-28 06:37:00,1,5.08,39.83,Card,2022-01-28 07:26:00
TRIP105676,2022-01-18 13:14:00,3,1.43,20.72,Cash,2022-01-18 13:54:00
TRIP105677,2022-01-20 13:57:00,1,0.49,13.69,No Charge,2022-01-20 14:34:00
TRIP105678,2022-01-25 12:52:00,3,3.67,34.37,Cash,2022-01-25 13:13:00
TRIP105679,2022-01-28 01:15:00,2,1.35,8.15,Cash,2022-01-28 02:02:00
TRIP105680,2022-01-24 18:14:00,3,3.12,4.3,Cash,2022-01-24 18:32:00
TRIP105681,2022-01-02 04:29:00,2,0.59,24.66,Card,2022-01-02 05:25:00
TRIP105682,2022-01-07 04:46:00,1,0.13,46.84,Card,2022-01-07 05:00:00
TRIP105683,2022-01-11 16:37:00,1,0.58,5.36,No Charge,2022-01-11 17:18:00
TRIP105684,2022-01-07 16:05:00,4,0.96,42.94,Cash,2022-01-07 16:45:00
TRIP105685,2022-01-05 20:51:00,2,4.73,25.44,Cash,2022-01-05 21:30:00
TRIP105686,2022-01-24 18:23:00,1,1.96,17.7,Cash,2022-01-24 18:57:00
TRIP105687,2022-01-13 22:16:00,3,0.14,25.36,Cash,2022-01-13 22:59:00
TRIP105688,2022-01-14 18:59:00,3,4.44,20.61,Card,2022-01-14 19:40:00
TRIP105689,2022-01-27 02:52:00,1,0.7,20.78,Card,2022-01-27 03:50:00
TRIP105690,2022-01-09 18:20:00,1,6.52,44.11,Cash,2022-01-09 18:40:00
TRIP105691,2022-01-21 10:40:00,1,0.78,36.39,Cash,2022-01-21 10:49:00
TRIP105692,2022-01-29 13:19:00,2,0.86,43.76,Card,2022-01-29 13:28:00
TRIP105693,2022-01-02 11:27:00,2,3.1,42.05,Card,2022-01-02 12:25:00
TRIP105694,2022-01-27 17:54:00,5,0.75,35.03,Card,2022-01-27 18:54:00
TRIP105695,2022-01-11 00:57:00,2,2.96,14.2,No Charge,2022-01-11 01:03:00
TRIP105696,2022-01-14 08:14:00,3,0.51,44.68,Cash,2022-01-14 09:11:00
TRIP105697,2022-01-06 06:15:00,3,7.86,6.89,Cash,2022-01-06 06:23:00
TRIP105698,2022-01-09 19:43:00,5,0.98,35.06,Cash,2022-01-09 20:06:00
TRIP105699,2022-01-13 13:35:00,3,1.97,46.9,Cash,2022-01-13 14:24:00
TRIP105700,2022-01-19 00:44:00,2,3.03,42.35,Card,2022-01-19 01:22:00
TRIP105701,2022-01-02 21:11:00,1,2.15,4.43,Card,2022-01-02 22:00:00
TRIP105702,2022-01-29 02:17:00,6,0.02,17.01,Card,2022-01-29 03:08:00
TRIP105703,2022-01-18 05:26:00,1,8.58,25.08,Card,2022-01-18 05:53:00
TRIP105704,2022-01-22 02:40:00,1,1.9,34.19,No Charge,2022-01-22 02:56:00
TRIP105705,2022-01-01 19:52:00,3,0.43,37.94,No Charge,2022-01-01 20:10:00
TRIP105706,2022-01-28 01:42:00,2,1.95,11.7,Card,2022-01-28 02:19:00
TRIP105707,2022-01-10 23:13:00,1,2.22,29.28,No Charge,2022-01-11 00:08:00
TRIP105708,2022-01-23 16:24:00,3,0.89,44.84,Card,2022-01-23 16:49:00
TRIP105709,2022-01-24 18:04:00,1,1.71,31.35,Card,2022-01-24 18:50:00
TRIP105710,2022-01-23 05:05:00,2,15.47,18.71,Cash,2022-01-23 05:21:00
TRIP105711,2022-01-11 15:50:00,2,5.42,18.44,Card,2022-01-11 16:25:00
TRIP105712,2022-01-19 06:34:00,2,0.06,19.63,Cash,2022-01-19 07:20:00
TRIP105713,2022-01-16 07:38:00,1,0.72,25.58,Card,2022-01-16 08:16:00
TRIP105714,2022-01-20 07:53:00,4,5.52,22.03,Card,2022-01-20 08:29:00
TRIP105715,2022-01-15 21:30:00,1,2.34,47.92,Cash,2022-01-15 21:47:00
TRIP105716,2022-01-21 21:12:00,1,0.3,35.82,No Charge,2022-01-21 21:29:00
TRIP105717,2022-01-02 03:30:00,1,1.85,16.79,Card,2022-01-02 04:11:00
TRIP105718,2022-01-19 16:27:00,1,2.85,24.8,Cash,2022-01-19 17:26:00
TRIP105719,2022-01-27 01:59:00,1,4.11,27.56,Card,2022-01-27 02:32:00
TRIP105720,2022-01-13 16:58:00,1,0.09,48.94,Card,2022-01-13 17:27:00
TRIP105721,2022-01-19 17:03:00,1,1.25,12.94,Card,2022-01-19 18:03:00
TRIP105722,2022-01-21 19:22:00,1,1.69,48.69,Cash,2022-01-21 19:56:00
TRIP105723,2022-01-19 02:14:00,3,1.61,25.08,Card,2022-01-19 03:11:00
TRIP105724,2022-01-01 07:54:00,3,6.55,28.67,Card,2022-01-01 08:24:00
TRIP105725,2022-01-24 13:12:00,1,1.14,7.69,Cash,2022-01-24 13:58:00
TRIP105726,2022-01-28 22:51:00,2,0.46,32.1,Card,2022-01-28 23:39:00
TRIP105727,2022-01-28 13:19:00,1,0.3,42.74,No Charge,2022-01-28 14:01:00
TRIP105728,2022-01-12 19:05:00,1,1.91,30.2,Card,2022-01-12 19:34:00
TRIP105729,2022-01-20 03:29:00,1,1.45,41.36,Dispute,2022-01-20 04:09:00
TRIP105730,2022-01-01 07:46:00,2,4.6,29.39,Dispute,2022-01-01 08:18:00
TRIP105731,2022-01-30 13:42:00,1,0.67,41.25,Card,2022-01-30 14:21:00
TRIP105732,2022-01-14 08:39:00,3,4.82,11.02,Card,2022-01-14 09:28:00
TRIP105733,2022-01-03 07:54:00,2,3.27,42.57,Card,2022-01-03 08:48:00
TRIP105734,2022-01-29 04:27:00,4,0.12,40.36,Cash,2022-01-29 05:11:00
TRIP105735,2022-01-17 14:50:00,2,1.69,25.65,Card,2022-01-17 15:29:00
TRIP105736,2022-01-29 17:19:00,4,2.27,41.63,Card,2022-01-29 18:01:00
TRIP105737,2022-01-13 17:58:00,3,2.6,16.49,Card,2022-01-13 18:54:00
TRIP105738,2022-01-19 09:23:00,5,9.74,21.51,No Charge,2022-01-19 09:35:00
TRIP105739,2022-01-18 04:03:00,1,0.88,26.39,No Charge,2022-01-18 04:19:00
TRIP105740,2022-01-28 13:13:00,2,1.14,49.64,Cash,2022-01-28 13:50:00
TRIP105741,2022-01-28 18:26:00,1,0.32,49.88,Card,2022-01-28 19:23:00
TRIP105742,2022-01-05 13:02:00,2,4.46,12.02,Cash,2022-01-05 13:27:00
TRIP105743,2022-01-02 08:48:00,4,0.32,40.86,Cash,2022-01-02 09:01:00
TRIP105744,2022-01-11 09:20:00,2,7.37,13.12,Card,2022-01-11 10:12:00
TRIP105745,2022-01-14 17:08:00,1,0.65,7.72,Card,2022-01-14 17:15:00
TRIP105746,2022-01-03 16:55:00,1,6.69,5.66,Card,2022-01-03 17:52:00
TRIP105747,2022-01-11 12:32:00,3,4.98,49.4,Card,2022-01-11 12:53:00
TRIP105748,2022-01-25 00:12:00,1,3.01,6.02,Card,2022-01-25 00:42:00
TRIP105749,2022-01-20 14:27:00,2,0.1,41.63,Cash,2022-01-20 14:49:00
TRIP105750,2022-01-08 21:16:00,1,0.58,18.39,Card,2022-01-08 21:54:00
TRIP105751,2022-01-19 16:56:00,3,0.4,36.19,Card,2022-01-19 17:06:00
TRIP105752,2022-01-04 03:28:00,3,1.78,30.44,Cash,2022-01-04 03:57:00
TRIP105753,2022-01-16 03:07:00,4,1.49,43.4,Cash,2022-01-16 03:52:00
TRIP105754,2022-01-28 11:05:00,1,4.98,3.8,Card,2022-01-28 11:25:00
TRIP105755,2022-01-21 02:18:00,6,0.07,18.42,Card,2022-01-21 02:53:00
TRIP105756,2022-01-18 04:25:00,2,5.04,44.04,Card,2022-01-18 04:34:00
TRIP105757,2022-01-25 01:07:00,1,3.14,9.98,Card,2022-01-25 01:36:00
TRIP105758,2022-01-07 10:00:00,3,0.25,21.31,No Charge,2022-01-07 10:08:00
TRIP105759,2022-01-05 17:25:00,1,1.97,6.79,Card,2022-01-05 18:24:00
TRIP105760,2022-01-03 10:45:00,1,5.26,15.83,No Charge,2022-01-03 11:10:00
TRIP105761,2022-01-02 02:44:00,1,2.06,11.47,Dispute,2022-01-02 03:04:00
TRIP105762,2022-01-20 08:29:00,1,0.74,33.07,Cash,2022-01-20 09:14:00
TRIP105763,2022-01-12 22:50:00,2,9.52,46.78,Card,2022-01-12 23:27:00
TRIP105764,2022-01-01 01:25:00,2,0.01,19.69,Card,2022-01-01 01:31:00
TRIP105765,2022-01-12 06:51:00,2,1.45,10.1,Cash,2022-01-12 07:42:00
TRIP105766,2022-01-21 21:06:00,1,0.02,41.74,Card,2022-01-21 21:46:00
TRIP105767,2022-01-18 08:37:00,2,4.77,20.3,Card,2022-01-18 09:08:00
TRIP105768,2022-01-11 02:19:00,1,1.46,12.68,Card,2022-01-11 03:09:00
TRIP105769,2022-01-11 17:40:00,6,2.86,21.54,Card,2022-01-11 18:20:00
TRIP105770,2022-01-23 01:00:00,3,1.1,10.79,Card,2022-01-23 01:17:00
TRIP105771,2022-01-30 09:24:00,4,0.8,28.89,Cash,2022-01-30 09:33:00
TRIP105772,2022-01-19 23:08:00,6,3.66,18.96,Card,2022-01-19 23:39:00
TRIP105773,2022-01-30 14:46:00,6,1.54,9.63,Cash,2022-01-30 15:17:00
TRIP105774,2022-01-08 07:00:00,1,3.41,7.18,Card,2022-01-08 07:18:00
TRIP105775,2022-01-25 05:34:00,2,3.86,25.93,Card,2022-01-25 05:49:00
TRIP105776,2022-01-09 06:27:00,6,3.98,8.21,Card,2022-01-09 07:12:00
TRIP105777,2022-01-10 20:36:00,1,1.5,28.73,Cash,2022-01-10 21:36:00
TRIP105778,2022-01-26 01:37:00,1,4.11,29.29,Card,2022-01-26 01:48:00
TRIP105779,2022-01-12 04:11:00,2,1.5,17.25,Cash,2022-01-12 05:02:00
TRIP105780,2022-01-28 14:06:00,1,13.05,12.86,Cash,2022-01-28 15:03:00
TRIP105781,2022-01-03 00:58:00,1,0.22,14.6,Cash,2022-01-03 01:22:00
TRIP105782,2022-01-04 12:28:00,1,0.45,32.04,No Charge,2022-01-04 12:55:00
TRIP105783,2022-01-30 11:42:00,6,1.06,33.13,Card,2022-01-30 12:10:00
TRIP105784,2022-01-18 20:42:00,2,6.35,32.81,Cash,2022-01-18 21:41:00
TRIP105785,2022-01-15 17:23:00,2,0.09,34.23,Card,2022-01-15 18:12:00
TRIP105786,2022-01-15 00:51:00,2,0.69,25.23,Card,2022-01-15 01:29:00
TRIP105787,2022-01-19 08:05:00,1,0.79,17.18,Dispute,2022-01-19 08:58:00
TRIP105788,2022-01-28 01:45:00,6,1.13,36.7,Card,2022-01-28 01:51:00
TRIP105789,2022-01-07 02:47:00,1,1.74,43.11,Dispute,2022-01-07 03:21:00
TRIP105790,2022-01-23 00:28:00,1,4.09,19.29,Card,2022-01-23 01:23:00
TRIP105791,2022-01-16 00:28:00,1,4.38,31.09,Cash,2022-01-16 00:47:00
TRIP105792,2022-01-13 03:15:00,1,2.13,42.72,Card,2022-01-13 03:27:00
TRIP105793,2022-01-21 05:29:00,3,3.93,22.56,Cash,2022-01-21 06:09:00
TRIP105794,2022-01-07 20:51:00,5,0.49,15.25,Dispute,2022-01-07 21:01:00
TRIP105795,2022-01-17 07:02:00,4,7.74,37.1,No Charge,2022-01-17 07:14:00
TRIP105796,2022-01-06 02:03:00,2,2.6,25.4,Card,2022-01-06 02:21:00
TRIP105797,2022-01-01 23:58:00,4,12.78,26.35,Cash,2022-01-02 00:42:00
TRIP105798,2022-01-29 02:58:00,1,1.29,29.31,Cash,2022-01-29 03:53:00
TRIP105799,2022-01-17 08:00:00,2,4.18,27.11,Card,2022-01-17 08:26:00
TRIP105800,2022-01-15 09:12:00,1,0.3,44.14,Cash,2022-01-15 10:12:00
TRIP105801,2022-01-15 14:04:00,1,6.12,18.03,Cash,2022-01-15 14:31:00
TRIP105802,2022-01-10 16:49:00,2,0.97,41.62,Card,2022-01-10 17:21:00
TRIP105803,2022-01-20 07:48:00,2,0.26,31.41,Card,2022-01-20 08:33:00
TRIP105804,2022-01-15 07:06:00,2,0.06,45.56,Cash,2022-01-15 07:46:00
TRIP105805,2022-01-06 18:14:00,3,3.55,19.11,Card,2022-01-06 18:58:00
TRIP105806,2022-01-30 12:10:00,2,0.96,17.37,Card,2022-01-30 13:00:00
TRIP105807,2022-01-25 02:32:00,1,7.22,3.43,Card,2022-01-25 03:21:00
TRIP105808,2022-01-11 23:19:00,1,4.63,16.3,Card,2022-01-11 23:33:00
TRIP105809,2022-01-11 08:33:00,2,7.74,17.9,Card,2022-01-11 09:20:00
TRIP105810,2022-01-05 15:19:00,4,0.67,27.68,Card,2022-01-05 15:53:00
TRIP105811,2022-01-27 15:36:00,1,0.7,25.29,No Charge,2022-01-27 15:45:00
TRIP105812,2022-01-24 07:41:00,2,1.98,4.47,Card,2022-01-24 08:36:00
TRIP105813,2022-01-15 13:32:00,2,0.67,15.54,Card,2022-01-15 14:10:00
TRIP105814,2022-01-03 01:15:00,1,5.0,30.21,No Charge,2022-01-03 01:21:00
TRIP105815,2022-01-20 05:40:00,1,1.14,46.28,No Charge,2022-01-20 05:55:00
TRIP105816,2022-01-16 12:33:00,1,2.93,16.76,Card,2022-01-16 12:41:00
TRIP105817,2022-01-16 16:44:00,6,3.92,39.58,Cash,2022-01-16 17:41:00
TRIP105818,2022-01-27 04:30:00,1,0.18,43.35,Cash,2022-01-27 04:44:00
TRIP105819,2022-01-29 09:40:00,5,2.83,36.04,Card,2022-01-29 09:47:00
TRIP105820,2022-01-02 20:58:00,2,2.07,28.78,Card,2022-01-02 21:36:00
TRIP105821,2022-01-26 09:48:00,4,0.6,49.34,Cash,2022-01-26 10:33:00
TRIP105822,2022-01-21 03:00:00,2,3.01,29.19,Cash,2022-01-21 03:47:00
TRIP105823,2022-01-24 05:37:00,1,0.41,20.01,Cash,2022-01-24 06:28:00
TRIP105824,2022-01-19 14:15:00,1,0.64,36.22,Cash,2022-01-19 15:10:00
TRIP105825,2022-01-25 21:00:00,1,3.73,36.88,Card,2022-01-25 21:14:00
TRIP105826,2022-01-18 05:23:00,4,1.87,38.9,Cash,2022-01-18 06:12:00
TRIP105827,2022-01-20 02:28:00,2,1.43,4.61,Cash,2022-01-20 02:49:00
TRIP105828,2022-01-24 12:28:00,1,2.23,22.48,Card,2022-01-24 12:52:00
TRIP105829,2022-01-18 09:05:00,1,5.77,32.2,Card,2022-01-18 09:46:00
TRIP105830,2022-01-18 15:39:00,1,0.28,9.03,Card,2022-01-18 15:49:00
TRIP105831,2022-01-18 10:19:00,2,0.94,8.25,No Charge,2022-01-18 11:18:00
TRIP105832,2022-01-12 20:25:00,2,1.41,25.37,Card,2022-01-12 20:55:00
TRIP105833,2022-01-15 16:31:00,4,0.09,20.24,Cash,2022-01-15 17:15:00
